package,authors,description,url,msc,verified
"Preliminaries to Circuits, I","Nakamura, Yatsuka and Rudnicki, Piotr and Trybulec, Andrzej and Kawamoto, Pauline N.",,http://fm.mizar.org/1996-5/pdf5-2/pre_circ.pdf,94C11,True
Minimization of finite state machines,"Kaloper , Miroslava and Rudnicki, Piotr",,http://fm.mizar.org/1996-5/pdf5-2/fsm_1.pdf,03D05,True
Subtrees,"Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-2/trees_9.pdf,05C05,True
Terms Over Many Sorted Universal Algebra,"Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-2/msaterm.pdf,03C05,True
On the Decomposition of the Continuity,"Przemski, Marian",,http://fm.mizar.org/1996-5/pdf5-2/decomp_1.pdf,,False
A Scheme for Extensions of Homomorphisms of Many sorted Algebras,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-2/msafree1.pdf,94C11,True
The Correspondence Between Homomorphisms of Universal Algebra   & Many Sorted Algebra,"Grabowski, Adam",,http://fm.mizar.org/1996-5/pdf5-2/msuhom_1.pdf,,False
"Preliminaries to Circuits, II","Nakamura, Yatsuka and Rudnicki, Piotr and Trybulec, Andrzej and Kawamoto, Pauline N.",,http://fm.mizar.org/1996-5/pdf5-2/msafree2.pdf,94C11,True
On the Group of Automorphisms of Universal Algebra &         Many Sorted Algebra,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-2/autalg_1.pdf,,False
"Introduction to Circuits, I","Nakamura, Yatsuka and Rudnicki, Piotr and Trybulec, Andrzej and Kawamoto, Pauline N.",,http://fm.mizar.org/1996-5/pdf5-2/circuit1.pdf,94C11,True
The Cantor Set,"Shibakov, Alexander Yu. and Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-2/cantor_1.pdf,,False
Logical Equivalence of Formulae,"Okhotnikov, Oleg",,http://fm.mizar.org/1996-5/pdf5-2/cqc_the3.pdf,,False
Some Properties of Restrictions of Finite Sequences,"Byliński, Czesław",,http://fm.mizar.org/1996-5/pdf5-2/finseq_5.pdf,,False
Special Polygons,"Byliński, Czesław and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-2/sppol_2.pdf,51E12,True
The One-Dimensional Lebesgue Measure,"Białas, Józef",,http://fm.mizar.org/1996-5/pdf5-2/measure7.pdf,28A33,True
Categories without Uniqueness of cod and dom,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-2/altcat_1.pdf,18-XX,True
Extensions of Mappings on Generator Set,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-2/extens_1.pdf,,False
"Introduction to Circuits, II","Nakamura, Yatsuka and Rudnicki, Piotr and Trybulec, Andrzej and Kawamoto, Pauline N.",,http://fm.mizar.org/1996-5/pdf5-2/circuit2.pdf,94C11,True
Definitions and Basic Properties of Boolean & Union of Many Sorted Sets,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-2/mboolean.pdf,,False
Combining of Circuits,"Nakamura, Yatsuka and Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-2/circcomb.pdf,94C11,True
Vertex Sequences Induced by Chains,"Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/1996-5/pdf5-3/graph_2.pdf,05C99,True
On the Lattice of Subspaces of a Vector Space,"Iwaniuk, Andrzej",,http://fm.mizar.org/1996-5/pdf5-3/vectsp_8.pdf,,False
On the Lattice of Subgroups of a Group,"Ganczarski, Janusz",,http://fm.mizar.org/1996-5/pdf5-3/latsubgr.pdf,,False
On the Lattice of Subalgebras of a Universal Algebra,"Paszek, Mirosław Jan",,http://fm.mizar.org/1996-5/pdf5-3/unialg_3.pdf,,False
On the Decomposition of Finite Sequences,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-3/finseq_6.pdf,,False
Decomposing a Go-Board into Cells,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-3/goboard5.pdf,91A05,True
Indexed Category,"Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-3/index_1.pdf,18-XX,True
Associated Matrix of Linear Map,"Milewski, Robert",,http://fm.mizar.org/1996-5/pdf5-3/matrlin.pdf,15A04,True
On the Geometry of a Go-Board,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-3/goboard6.pdf,91A05,False
The Theorem of Weierstrass,"Białas, Józef and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-3/weierstr.pdf,,False
Dyadic Numbers and T_4 Topological Spaces,"Białas, Józef and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-3/urysohn1.pdf,,False
Full Adder Circuit.  Part I,"Bancerek, Grzegorz and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-3/facirc_1.pdf,94C11,True
"Continuous, Stable, and Linear Maps of Coherence Spaces","Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-3/cohsp_1.pdf,15A04,True
Some Basic Properties of Many Sorted Sets,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-3/pzfmisc1.pdf,03E99,False
Replacement of Subtrees in a Tree,"Okhotnikov, Oleg",,http://fm.mizar.org/1996-5/pdf5-3/trees_a.pdf,05C05,True
Minimal Signature for Partial Algebra,"Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-3/pua2mss1.pdf,03G99,False
The Subformula Tree of a Formula of the First Order Language,"Okhotnikov, Oleg",,http://fm.mizar.org/1996-5/pdf5-3/qc_lang4.pdf,03B10,True
The Steinitz Theorem and the Dimension of a Vector Space,"Żynel, Mariusz",,http://fm.mizar.org/1996-5/pdf5-3/vectsp_9.pdf,,False
On the Go-Board of a Standard Special Circular Sequence,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-3/goboard7.pdf,91A05,True
On the Monoid of Endomorphisms of Universal Algebra and Many Sorted Algebra,"Gryko, Jarosław",,http://fm.mizar.org/1996-5/pdf5-3/endalg.pdf,,False
More on Segments on a Go-Board,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-3/goboard8.pdf,91A05,True
Certain Facts about Families of Subsets of Many Sorted Sets,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-3/mssubfam.pdf,,False
On the Concept of the Triangulation,"Madras, Beata",,http://fm.mizar.org/1996-5/pdf5-3/triang_1.pdf,32B25,True
Left and Right Component of the Complement of a Special Closed Curve,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-4/goboard9.pdf,91A05,True
Reduction Relations,"Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-4/rewrite1.pdf,68Q42,True
Lattice of Congruences in Many Sorted Algebra,"Milewski, Robert",,http://fm.mizar.org/1996-5/pdf5-4/msualg_5.pdf,03G99,True
Miscellaneous Facts about Functions,"Bancerek, Grzegorz and Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-4/funct_7.pdf,Exclude-NoDoc,True
Examples of Category Structures,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-4/altcat_2.pdf,18-XX,True
On the Category of Posets,"Grabowski, Adam",,http://fm.mizar.org/1996-5/pdf5-4/orders_3.pdf,06A11,True
An Extension of,"Trybulec, Andrzej and Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/1996-5/pdf5-4/scmfsa_1.pdf,,False
Components and Unions of Components,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-4/connsp_3.pdf,,False
The  Computer,"Trybulec, Andrzej and Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/1996-5/pdf5-4/scmfsa_2.pdf,,False
On the Many Sorted Closure Operator and the Many Sorted Closure System,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-4/closure1.pdf,03G99,True
Computation in,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-4/scmfsa_3.pdf,,False
On the Closure Operator and the Closure System of Many Sorted Sets,"Korniłowicz, Artur",,http://fm.mizar.org/1996-5/pdf5-4/closure2.pdf,03G99,True
"Translations, Endomorphisms, and Stable Equational Theories","Bancerek, Grzegorz",,http://fm.mizar.org/1996-5/pdf5-4/msualg_6.pdf,03G99,True
More on the Lattice of Many Sorted Equivalence Relations,"Milewski, Robert",,http://fm.mizar.org/1996-5/pdf5-4/msualg_7.pdf,03G99,True
Modifying Addresses of Instructions of,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-4/scmfsa_4.pdf,,False
The Correspondence Between Monotonic Many Sorted Signatures and Well-Founded Graphs. Part I,"Byliński, Czesław and Rudnicki, Piotr",,http://fm.mizar.org/1996-5/pdf5-4/msscyc_1.pdf,03G99,True
Relocability for,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/1996-5/pdf5-4/scmfsa_5.pdf,,False
More on the Lattice of Congruences in Many Sorted Algebra,"Milewski, Robert",,http://fm.mizar.org/1996-5/pdf5-4/msualg_8.pdf,03G99,True
The Correspondence Between Monotonic Many Sorted Signatures and Well-Founded Graphs. Part II,"Byliński, Czesław and Rudnicki, Piotr",,http://fm.mizar.org/1996-5/pdf5-4/msscyc_2.pdf,03G99,True
Functors for Alternative Categories,"Trybulec, Andrzej",,http://fm.mizar.org/1996-5/pdf5-4/functor0.pdf,,False
Basic Properties of Functor Structures,"Zinn, Claus and Jaksch, Wolfgang",,http://fm.mizar.org/1996-5/pdf5-4/functor1.pdf,,False
Some Multi Instructions Defined by Sequence of Instructions of,"Asamoto, Noriko",,http://fm.mizar.org/1996-5/pdf5-4/scmfsa_7.pdf,,False
More on Products of Many Sorted Algebras,"Giero, Mariusz",,http://fm.mizar.org/1996-5/pdf5-4/pralg_3.pdf,03G99,True
Adjacency Concept for Pairs of Natural Numbers,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/gobrd10.pdf,,False
Inverse Limits of Many Sorted Algebras,"Grabowski, Adam",,http://fm.mizar.org/1997-6/pdf6-1/msalimit.pdf,03G99,True
On the Trivial Many Sorted Algebras and Many Sorted Congruences,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-1/msualg_9.pdf,03G99,True
Examples of Category Structures,"Grabowski, Adam",,http://fm.mizar.org/1997-6/pdf6-1/msinst_1.pdf,,False
On the Compositions of Macro Instructions. Part I,"Trybulec, Andrzej and Nakamura, Yatsuka and Asamoto, Noriko",,http://fm.mizar.org/1997-6/pdf6-1/scmfsa6a.pdf,,False
Memory Handling for,"Rudnicki, Piotr and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/sf_mastr.pdf,,False
Some Topological Properties of Cells in ^2_,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/gobrd11.pdf,,False
On the Composition of Macro Instructions. Part II,"Asamoto, Noriko and Nakamura, Yatsuka and Rudnicki, Piotr and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/scmfsa6b.pdf,,False
The First Part of Jordan's Theorem for Special Polygons,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/gobrd12.pdf,,False
On the Composition of Macro Instructions. Part III,"Asamoto, Noriko and Nakamura, Yatsuka and Rudnicki, Piotr and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/scmfsa6c.pdf,,False
Constant Assignment Macro Instructions of . Part II,"Asamoto, Noriko",,http://fm.mizar.org/1997-6/pdf6-1/scmfsa7b.pdf,,False
Conditional Branch Macro Instructions of . Part I,"Asamoto, Noriko",,http://fm.mizar.org/1997-6/pdf6-1/scmfsa8a.pdf,,False
Conditional Branch Macro Instructions of . Part II,"Asamoto, Noriko",,http://fm.mizar.org/1997-6/pdf6-1/scmfsa8b.pdf,,False
Bounds in Posets and Relational Substructures,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-1/yellow_0.pdf,06B35,True
"Directed Sets, Nets, Ideals, Filters, and Maps","Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-1/waybel_0.pdf,06B10,True
Fixpoints in Complete Lattices,"Rudnicki, Piotr and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-1/knaster.pdf,06B23,True
"Boolean Posets, Posets under Inclusion and Products of Relational Structures","Grabowski, Adam and Milewski, Robert",,http://fm.mizar.org/1997-6/pdf6-1/yellow_1.pdf,06B35,True
"Properties of Relational Structures, Posets, Lattices and Maps","Żynel, Mariusz and Byliński, Czesław",,http://fm.mizar.org/1997-6/pdf6-1/yellow_2.pdf,06B35,True
Galois Connections,"Byliński, Czesław",,http://fm.mizar.org/1997-6/pdf6-1/waybel_1.pdf,06B35,True
Cartesian Products of Relations and Relational Structures,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-1/yellow_3.pdf,06B35,True
Definitions and Properties of the Join and Meet of Subsets,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-1/yellow_4.pdf,06B35,True
Meet–Continuous Lattices,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-1/waybel_2.pdf,06B35,True
The “Way-Below” Relation,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-1/waybel_3.pdf,06B35,True
Auxiliary and Approximating Relations,"Grabowski, Adam",,http://fm.mizar.org/1997-6/pdf6-2/waybel_4.pdf,06B35,True
2's Complement Circuit,"Wasaki, Katsumi and Kawamoto, Pauline N.",,http://fm.mizar.org/1997-6/pdf6-2/twoscomp.pdf,94C11,True
The Equational Characterization of Continuous Lattices,"Żynel, Mariusz",,http://fm.mizar.org/1997-6/pdf6-2/waybel_5.pdf,06B35,True
Miscellaneous Facts about Relation Structure,"Marasik, Agnieszka Julia",,http://fm.mizar.org/1997-6/pdf6-2/yellow_5.pdf,06B35,True
Moore-Smith Convergence,"Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-2/yellow_6.pdf,06B35,True
Duality in Relation Structures,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-2/yellow_7.pdf,06B35,True
Irreducible and Prime Elements,"Madras, Beata",,http://fm.mizar.org/1997-6/pdf6-2/waybel_6.pdf,,False
Prime Ideals and Filters,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-2/waybel_7.pdf,06B10,True
Algebraic Lattices,"Milewski, Robert",,http://fm.mizar.org/1997-6/pdf6-2/waybel_8.pdf,,False
Reconstructions of Special Sequences,"Nakamura, Yatsuka and Matuszewski, Roman",,http://fm.mizar.org/1997-6/pdf6-2/jordan3.pdf,57K20,True
"Conjugate Sequences, Bounded Complex Sequences and    Convergent Complex Sequences","Naumowicz, Adam",,http://fm.mizar.org/1997-6/pdf6-2/comseq_2.pdf,,False
On the Topological Properties of Meet-Continuous Lattices,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-2/waybel_9.pdf,06B35,True
Institution of Many Sorted Algebras. Part I: Signature Reduct of an Algebra,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-2/instalg1.pdf,03G99,True
"Baire Spaces, Sober Spaces","Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-2/yellow_8.pdf,54E52,True
Closure Operators and Subalgebras,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-2/waybel10.pdf,,False
Algebra of Morphisms,"Bancerek, Grzegorz",,http://fm.mizar.org/1997-6/pdf6-2/catalg_1.pdf,,False
Scott Topology,"Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-2/waybel11.pdf,,False
On the Baire Category Theorem,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-2/waybel12.pdf,,False
Basic Properties of Objects and Morphisms,"Madras, Beata",,http://fm.mizar.org/1997-6/pdf6-3/altcat_3.pdf,18-XX,True
Abian's Fixed Point Theorem,"Rudnicki, Piotr and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-3/abian.pdf,,False
On Same Equivalents of Well-foundedness,"Rudnicki, Piotr and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-3/wellfnd1.pdf,,False
Algebraic and Arithmetic Lattices,"Milewski, Robert",,http://fm.mizar.org/1997-6/pdf6-3/waybel13.pdf,,False
Subsequences of Standard Special Circular Sequences in ^2_,"Nakamura, Yatsuka and Matuszewski, Roman and Grabowski, Adam",,http://fm.mizar.org/1997-6/pdf6-3/jordan4.pdf,57K20,True
Lattice of Substitutions,"Grabowski, Adam",,http://fm.mizar.org/1997-6/pdf6-3/substlat.pdf,,False
Equations in Many Sorted Algebras,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-3/equation.pdf,03G99,True
Category of Functors Between Alternative Categories,"Nieszczerzewski, Robert",,http://fm.mizar.org/1997-6/pdf6-3/functor2.pdf,,False
Yoneda Embedding,"Wojciechowski, Mirosław",,http://fm.mizar.org/1997-6/pdf6-3/yoneda_1.pdf,,False
The Correctness of the Generic Algorithms of Brown and Henrici Concerning Addition and Multiplication in Fraction Fields,"Schwarzweller, Christoph",,http://fm.mizar.org/1997-6/pdf6-3/gcd_1.pdf,,False
Birkhoff Theorem for Many Sorted Algebras,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-3/birkhoff.pdf,03G99,True
Algebraic Operation on Subsets of Many Sorted Sets,"Marasik, Agnieszka Julia",,http://fm.mizar.org/1997-6/pdf6-3/closure3.pdf,03G99,True
Convergence and the Limit of Complex Sequences. Series,"Shidama, Yasunari and Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-3/comseq_3.pdf,,False
The Steinitz Theorem and the Dimension of a Real Linear Space,"Chen, Jing-Chao",,http://fm.mizar.org/1997-6/pdf6-3/rlvect_5.pdf,,False
Euler Circuits and Paths,"Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/1997-6/pdf6-3/graph_3.pdf,05C38,True
Bounding Boxes for Compact Sets in ^2,"Byliński, Czesław and Rudnicki, Piotr",,http://fm.mizar.org/1997-6/pdf6-3/pscomp_1.pdf,,False
The Scott Topology. Part II,"Byliński, Czesław and Rudnicki, Piotr",,http://fm.mizar.org/1997-6/pdf6-3/waybel14.pdf,,False
Introduction to the Homotopy Theory,"Grabowski, Adam",,http://fm.mizar.org/1997-6/pdf6-4/borsuk_2.pdf,,False
Some Properties of Real Maps,"Grabowski, Adam and Nakamura, Yatsuka",,http://fm.mizar.org/1997-6/pdf6-4/jordan5a.pdf,57K20,True
The Ordering of Points on a Curve. Part I,"Grabowski, Adam and Nakamura, Yatsuka",,http://fm.mizar.org/1997-6/pdf6-4/jordan5b.pdf,57K20,True
The Ordering of Points on a Curve. Part II,"Grabowski, Adam and Nakamura, Yatsuka",,http://fm.mizar.org/1997-6/pdf6-4/jordan5c.pdf,57K20,True
On the Categories Without Uniqueness of  cod and  dom. Some Properties of the Morphisms and the Functors,"Korniłowicz, Artur",,http://fm.mizar.org/1997-6/pdf6-4/altcat_4.pdf,18-XX,True
The loop and Times Macroinstruction for,"Asamoto, Noriko",,http://fm.mizar.org/1997-6/pdf6-4/scmfsa8c.pdf,,False
Algebraic and Arithmetic Lattices. Part II,"Milewski, Robert",,http://fm.mizar.org/1997-6/pdf6-4/waybel15.pdf,,False
Projections in n-Dimensional Euclidean Space to Each Coordinates,"Matuszewski, Roman and Nakamura, Yatsuka",,http://fm.mizar.org/1997-6/pdf6-4/jordan2b.pdf,57K20,True
Intermediate Value Theorem and Thickness of Simple Closed Curves,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-4/topreal5.pdf,,False
The Jónson's Theorem,"Gryko, Jarosław",,http://fm.mizar.org/1997-6/pdf6-4/lattice5.pdf,,False
"Lebesgue's Covering Lemma, Uniform Continuity and Segmentation of Arcs","Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-4/uniform1.pdf,,False
On the Rectangular Finite Sequences of the Points of the Plane,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/1997-6/pdf6-4/sprect_1.pdf,,False
On the Order on a Special Polygon,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/1997-6/pdf6-4/sprect_2.pdf,,False
The Euler's Function,"Fujisawa, Yoshinori and Fuwa, Yasushi",,http://fm.mizar.org/1997-6/pdf6-4/euler_1.pdf,,False
While Macro Instructions of,"Chen, Jing-Chao",,http://fm.mizar.org/1997-6/pdf6-4/scmfsa_9.pdf,,False
A Decomposition of a Simple Closed Curves and the Order of Their Points,"Nakamura, Yatsuka and Trybulec, Andrzej",,http://fm.mizar.org/1997-6/pdf6-4/jordan6.pdf,57K20,True
The Chinese Remainder Theorem,"Kondracki, Andrzej",,http://fm.mizar.org/1997-6/pdf6-4/wsierp_1.pdf,,False
The Composition of Functors and Transformations in Alternative   Categories,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-1/functor3.pdf,,False
Completely-Irreducible Elements,"Milewski, Robert",,http://fm.mizar.org/1998-7/pdf7-1/waybel16.pdf,,False
Scott-Continuous Functions,"Grabowski, Adam",,http://fm.mizar.org/1998-7/pdf7-1/waybel17.pdf,,False
Natural Numbers,"Milewski, Robert",,http://fm.mizar.org/1998-7/pdf7-1/nat_2.pdf,03F30,True
Binary Arithmetics. Binary Sequences,"Milewski, Robert",,http://fm.mizar.org/1998-7/pdf7-1/binari_3.pdf,,False
Full Trees,"Milewski, Robert",,http://fm.mizar.org/1998-7/pdf7-1/bintree2.pdf,68Q65,True
On  Reflex of Topological Space,"Naumowicz, Adam and Łapiński, Mariusz",,http://fm.mizar.org/1998-7/pdf7-1/t_1topsp.pdf,,False
Bases and Refinements of Topologies,"Bancerek, Grzegorz",,http://fm.mizar.org/1998-7/pdf7-1/yellow_9.pdf,,False
The Properties of Product of Relational Structures,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-1/yellow10.pdf,,False
On the Characterization of Modular and Distributive Lattices,"Naumowicz, Adam",,http://fm.mizar.org/1998-7/pdf7-1/yellow11.pdf,06Dxx,True
Injective Spaces,"Gryko, Jarosław",,http://fm.mizar.org/1998-7/pdf7-1/waybel18.pdf,,False
On the Characterization of Hausdorff Spaces,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-1/yellow12.pdf,54D10,True
The Field of Quotients Over an Integral Domain,"Schwarzweller, Christoph",,http://fm.mizar.org/1998-7/pdf7-1/quofield.pdf,,False
"First-countable, Sequential, and Frechet Spaces","Skorulski, Bartłomiej",,http://fm.mizar.org/1998-7/pdf7-1/frechet.pdf,54D10,True
On the Composition of Non-parahalting Macro Instructions,"Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-1/sfmastr1.pdf,,False
The while Macro Instructions of . Part II,"Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-1/scmfsa9a.pdf,,False
Another times Macro Instruction,"Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-1/sfmastr2.pdf,,False
The for (going up) Macro Instruction,"Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-1/sfmastr3.pdf,,False
Bounding Boxes for Special Sequences in ^2,"Nakamura, Yatsuka and Grabowski, Adam",,http://fm.mizar.org/1998-7/pdf7-1/jordan5d.pdf,57K20,True
Euler's Theorem and Small Fermat's Theorem,"Fujisawa, Yoshinori and Fuwa, Yasushi and Shimizu, Hidetaka",,http://fm.mizar.org/1998-7/pdf7-1/euler_2.pdf,,False
The Product of the Families of the Groups,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-1/group_7.pdf,20D40,True
On the Dividing Function of the Simple Closed Curve into Segments,"Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-1/jordan7.pdf,57K20,True
Initialization Halting Concepts and Their Basic Properties of,"Chen, Jing-Chao and Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-1/scm_halt.pdf,,False
Bubble Sort on,"Chen, Jing-Chao and Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-1/scmbsort.pdf,,False
The Lawson Topology,"Bancerek, Grzegorz",,http://fm.mizar.org/1998-7/pdf7-2/waybel19.pdf,,False
Kernel Projections and Quotient Lattices,"Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-2/waybel20.pdf,,False
Lawson Topology in Continuous Lattices,"Bancerek, Grzegorz",,http://fm.mizar.org/1998-7/pdf7-2/waybel21.pdf,06B35,True
Representation Theorem for Free Continuous Lattices,"Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-2/waybel22.pdf,06B35,True
Oriented Chains,"Nakamura, Yatsuka and Rudnicki, Piotr",,http://fm.mizar.org/1998-7/pdf7-2/graph_4.pdf,05C99,True
Graph Theoretical Properties of Arcs in the Plane and Fashoda Meet Theorem,"Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-2/jgraph_1.pdf,05C99,False
Algebraic Group on Fixed-length Bit Integer and its Adaptation to IDEA Cryptography,"Fuwa, Yasushi and Fujisawa, Yoshinori",,http://fm.mizar.org/1998-7/pdf7-2/idea_1.pdf,94A60,True
The Definition and Basic Properties of Topological Groups,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-2/topgrp_1.pdf,,False
The Correspondence Between Lattices of Subalgebras of  Universal Algebras and Many Sorted Algebras,"Naumowicz, Adam and Marasik, Agnieszka Julia",,http://fm.mizar.org/1998-7/pdf7-2/mssublat.pdf,03G99,True
Introduction to Concept Lattices,"Schwarzweller, Christoph",,http://fm.mizar.org/1998-7/pdf7-2/conlat_1.pdf,68P30,True
A Theory of Partitions. Part I,"Kobayashi, Shunichi and Jia, Kui",,http://fm.mizar.org/1998-7/pdf7-2/partit1.pdf,03E02,True
A Theory of Boolean Valued Functions and Partitions,"Kobayashi, Shunichi and Jia, Kui",,http://fm.mizar.org/1998-7/pdf7-2/bvfunc_1.pdf,03E02,True
Trigonometric Functions and Existence of Circle Ratio,"Yang, Yuguang and Shidama, Yasunari",,http://fm.mizar.org/1998-7/pdf7-2/sin_cos.pdf,33B10,True
Some Properties of Special Polygonal Curves,"Trybulec, Andrzej and Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-2/sprect_3.pdf,,False
Real Linear-Metric Space and Isometric Functions,"Milewski, Robert",,http://fm.mizar.org/1998-7/pdf7-2/vectmetr.pdf,,False
Introduction to Meet-Continuous Topological Lattices,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-2/yellow13.pdf,,False
Bases of Continuous Lattices,"Milewski, Robert",,http://fm.mizar.org/1998-7/pdf7-2/waybel23.pdf,06B35,True
The Construction of  over Ring,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-2/scmring1.pdf,,False
The Basic Properties of  over Ring,"Korniłowicz, Artur",,http://fm.mizar.org/1998-7/pdf7-2/scmring2.pdf,,False
A Theory of Boolean Valued Functions and Quantifiers with Respect to Partitions,"Kobayashi, Shunichi and Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-2/bvfunc_2.pdf,03E02,True
Predicate Calculus for Boolean Valued Functions. Part I,"Kobayashi, Shunichi and Nakamura, Yatsuka",,http://fm.mizar.org/1998-7/pdf7-2/bvfunc_3.pdf,03B10,True
Public-Key Cryptography and Pepin's Test for the Primality of Fermat Numbers,"Fujisawa, Yoshinori and Fuwa, Yasushi and Shimizu, Hidetaka",,http://fm.mizar.org/1998-7/pdf7-2/pepin.pdf,94A60,True
